id	is_closed	name	province	city	detail_addr	tel	business_hours	holiday	type	grade	homepage	latitude	longitude	menu	zip	parking	tel2	distance	rough_map_desc	price	
420	false	본비빔밥 -  포항 시외버스터미널점	경상	포항	경북 포항시 남구 상도동 609-4	054-282-6233			주문식	일부 채식	http://www.bonbab.co.kr	36.013165	129.350866	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
421	false	본비빔밥 -  포항양덕점	경상	포항	경상북도 포항시 북구 양덕동 산52-2	054-232-6388			주문식	일부 채식	http://www.bonbab.co.kr	36.083995	129.401435	생야채비빕밥(국과 김치 제외)					경북 포항시 북구 양덕동 1197	생야채비빕밥 6,000원	
422	false	본비빔밥 - 포항창포점	경상	포항	경북 포항시 북구 두호동 1095-8	054-231-0331			주문식	일부 채식	http://www.bonbab.co.kr	36.067135	129.373633	생야채비빕밥(국과 김치 제외)					EZ빌딩 1층중북측	생야채비빕밥 6,000원	
423	false	본비빔밥 -  광주노대점	전라	광주	광주 남구 노대동 848 103호	062-267-6288			주문식	일부 채식	http://www.bonbab.co.kr	35.106299	126.904662	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
424	false	본비빔밥 -  광주수완점	전라	광주	광주 광산구 수완동 1412	062-959-8600			주문식	일부 채식	http://www.bonbab.co.kr	35.190332	126.823281	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
425	false	본비빔밥 -  광주충장로점	전라	광주	광주 동구 충장로4가 15-1	062-228-6233			주문식	일부 채식	http://www.bonbab.co.kr	35.149919	126.914781	생야채비빕밥(국과 김치 제외)					신흥빌딩 2층	생야채비빕밥 6,000원	
426	false	본비빔밥 - 대구만촌이마트점	경상	대구	대구 수성구 만촌동 1356-3	053-754-0809			주문식	일부 채식	http://www.bonbab.co.kr	35.870173	128.634662	생야채비빕밥(국과 김치 제외)					메트로팔레스 상가 121동 106호	생야채비빕밥 6,000원	
427	false	본비빔밥 - 대구성서점	경상	대구	대구 달서구 이곡동 1244	053-587-7749			주문식	일부 채식	http://www.bonbab.co.kr	35.854814	128.507788	생야채비빕밥(국과 김치 제외)					성서메가타운 104호	생야채비빕밥 6,000원	
428	false	본비빔밥 - 대구시지점	경상	대구	대구 수성구 신매동 567	053-795-1933			주문식	일부 채식	http://www.bonbab.co.kr	35.840781	128.705299	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
429	false	본비빔밥 - 대구칠곡세븐밸리점	경상	대구	대구 북구 동천동 895-1	053-632-0333			주문식	일부 채식	http://www.bonbab.co.kr	35.9441	128.561351	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
430	false	본비빔밥 -  용산장기점	경상	대구	대구 달서구 용산동 230-12	053-567-7080			주문식	일부 채식	http://www.bonbab.co.kr	35.850079	128.530105	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
431	false	본비빔밥 -  대구 동성로중앙점	경상	대구	대구 중구 동성로3가 12-5	053-424-6288			주문식	일부 채식	http://www.bonbab.co.kr	35.867671	128.59375	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
432	false	본비빔밥 -  대구 상인롯데점	경상	대구	대구 달서구 상인동 1507	053-633-5100			주문식	일부 채식	http://www.bonbab.co.kr	35.818441	128.539455	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
433	false	본비빔밥 -  대구성당뉴타운점	경상	대구	대구광역시 달서구 본리동 76-4	053-558-6288			주문식	일부 채식	http://www.bonbab.co.kr	35.840961	128.544365	생야채비빕밥(국과 김치 제외)					래미안E편한세상2단지APT 205동	생야채비빕밥 6,000원	
434	false	본비빔밥 -  대구mbc 네거리점	경상	대구	대구광역시 수성구 범어3동 2-8	053-742-9940			주문식	일부 채식	http://www.bonbab.co.kr	35.865341	128.626379	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
435	false	본비빔밥 -  동대구역사점	경상	대구	대구 동구 신암4동 294	053-939-6238			주문식	일부 채식	http://www.bonbab.co.kr	35.878944	128.628712	생야채비빕밥(국과 김치 제외)					KTX 역사 4층	생야채비빕밥 6,000원	
436	false	본비빔밥 -  동성로점	경상	대구	대구광역시 중구 동성로2가 2-5	053-255-8009			주문식	일부 채식	http://www.bonbab.co.kr	35.871892	128.595572	생야채비빕밥(국과 김치 제외)					2층	생야채비빕밥 6,000원	
437	false	본비빔밥 - 대전역점	충청	대전	대전광역시 동구 중앙동 1-298	042-222-9633			주문식	일부 채식	http://www.bonbab.co.kr	36.331977	127.43396	생야채비빕밥(국과 김치 제외)					대전역내 1층	생야채비빕밥 6,000원	
438	false	본비빔밥 - 대전월평점	충청	대전	대전 서구 월평동 234	042-485-4288			주문식	일부 채식	http://www.bonbab.co.kr	36.362429	127.377105	생야채비빕밥(국과 김치 제외)					제이빌딩 1층	생야채비빕밥 6,000원	
439	false	본비빔밥 -  부산기장점	경상	부산	부산 기장군 기장읍 동부리 150-4	051-724-6288			주문식	일부 채식	http://www.bonbab.co.kr	35.247997	129.214726	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
440	false	본비빔밥 -  부산범일점	경상	부산	부산 동구 범일동 834-3	051-643-6288			주문식	일부 채식	http://www.bonbab.co.kr	35.14086	129.059936	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
441	false	본비빔밥 -  부산부경대경성대점	경상	부산	부산 남구 대연동 518	051-612-6288			주문식	일부 채식	http://www.bonbab.co.kr	35.133504	129.100797	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
442	false	본비빔밥 -  부산하단점	경상	부산	부산 사하구 당리동 303-11	051-292-0551			주문식	일부 채식	http://www.bonbab.co.kr	35.105872	128.969087	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
443	false	본비빔밥 -  오륙도sk점	경상	부산	부산 남구 용호동 944	051-622-8762			주문식	일부 채식	http://www.bonbab.co.kr	35.102911	129.119282	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
444	false	본비빔밥 -  정관 신도시점	경상	부산	부산 기장군 정관면 매학리 718-4	051-728-7766			주문식	일부 채식	http://www.bonbab.co.kr	35.32135	129.175105	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
445	false	본비빔밥 -  해운대 수비오거리점	경상	부산	부산 해운대구 우동 1087-55	051-731-0029			주문식	일부 채식	http://www.bonbab.co.kr	35.168117	129.140369	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
446	false	본비빔밥 -  해운대신도시백병원점	경상	부산	부산 해운대구 좌동 1307	051-704-6329			주문식	일부 채식	http://www.bonbab.co.kr	35.172624	129.180615	생야채비빕밥(국과 김치 제외)					대원상가 2층	생야채비빕밥 6,000원	
447	false	본비빔밥 -  울산달동굿모닝점	경상	울산	울산 남구 달동 629-10	052-258-8850			주문식	일부 채식	http://www.bonbab.co.kr	35.536048	129.320861	생야채비빕밥(국과 김치 제외)					눈높이 울산센터	생야채비빕밥 6,000원	
448	false	본비빔밥 -  울산신정시장점	경상	울산	울산 남구 신정동 619-9	052-261-6288			주문식	일부 채식	http://www.bonbab.co.kr	35.541972	129.311095	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
449	false	본비빔밥 -  울산야음점	경상	울산	울산 남구 야음동 695-36	052-227-6288			주문식	일부 채식	http://www.bonbab.co.kr	35.527634	129.322289	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
450	false	본비빔밥 -  인천송도포스코점	수도권	인천	인천 연수구 송도동 3-30	032-851-6288			주문식	일부 채식	http://www.bonbab.co.kr	37.392174	126.649737	생야채비빕밥(국과 김치 제외)					센트럴프라자 103호	생야채비빕밥 6,000원	
451	false	본비빔밥 -  인천검암점	수도권	인천	인천 서구 검암동 508-1	032-568-6282			주문식	일부 채식	http://www.bonbab.co.kr	37.567355	126.683213	생야채비빕밥(국과 김치 제외)					장은프라자 110호	생야채비빕밥 6,000원	
452	false	본비빔밥 - 인천공항직영점	수도권	인천	인천광역시 중구 운서동 2851	032-743-6289			주문식	일부 채식	http://www.bonbab.co.kr	37.446769	126.454038	생야채비빕밥(국과 김치 제외)					인천국제공항여객터미널 1층 FB-P3-03	생야채비빕밥 6,000원	
453	false	본비빔밥 - 인천논현점	수도권	인천	인천광역시 남동구 논현동 264-11	032-423-2892			주문식	일부 채식	http://www.bonbab.co.kr	37.401625	126.723089	생야채비빕밥(국과 김치 제외)					아이플렉스 119호	생야채비빕밥 6,000원	
454	false	본비빔밥 - 인천신포동점	수도권	인천	인천 중구 신생동 2-29	032-777-6233			주문식	일부 채식	http://www.bonbab.co.kr	37.470585	126.624613	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
455	false	본비빔밥 - 인천주안점	수도권	인천	인천 남구 주안동 141-5	032-439-9333			주문식	일부 채식	http://www.bonbab.co.kr	37.463666	126.680592	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
456	false	본비빔밥 -  목포남악점	전라	무안	전남 무안군 삼향면 남악리 2096	061-283-6283			주문식	일부 채식	http://www.bonbab.co.kr	34.813051	126.458989	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
457	false	본비빔밥 -  목포역점	전라	목포	전남 목포시 대안동 15-10 외 2필지	061-242-6288			주문식	일부 채식	http://www.bonbab.co.kr	34.791429	126.384768	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
458	false	본비빔밥 -  군산지곡점	전라	군산	전북 군산시 지곡동 495-1	063-463-9777			주문식	일부 채식	http://www.bonbab.co.kr	35.958446	126.70458	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
459	false	본비빔밥 - 천안불당갤러리아점	충청	천안	충남 천안시 불당동 521-3	041-559-9114			주문식	일부 채식	http://www.bonbab.co.kr	36.800523	127.104793	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
460	false	본비빔밥 -  천안아산역사점	충청	아산	충청남도 아산시 배방읍 장재리 875-1	041-534-3545			주문식	일부 채식	http://www.bonbab.co.kr	36.794358	127.104094	생야채비빕밥(국과 김치 제외)					천안아산역 2층	생야채비빕밥 6,000원	
461	false	본비빔밥 -  오송점	충청	청원	충북 청원군 강외면 연제리 715	043-236-6233			주문식	일부 채식	http://www.bonbab.co.kr	36.63108	127.329604	생야채비빕밥(국과 김치 제외)					오송프라자 1층 105호	생야채비빕밥 6,000원	
462	false	본비빔밥 -  충주계룡힐스점	충청	충주	충북 충주시 연수동 1551	043-846-6282			주문식	일부 채식	http://www.bonbab.co.kr	36.98415	127.941649	생야채비빕밥(국과 김치 제외)					대명프라자 1층 107호	생야채비빕밥 6,000원	
463	false	본비빔밥 - 청주성안길점	충청	청주	충북 청주시 상당구 북문로1가 152-2	043-223-0094			주문식	일부 채식	http://www.bonbab.co.kr	36.635626	127.487737	생야채비빕밥(국과 김치 제외)						생야채비빕밥 6,000원	
464	false	타지 - 강남점	수도권	서울	서울특별시 서초구 서초동 1316-28	02-533-2693			주문식	일부 채식	http://cafe.naver.com/ululul/77630	37.498095	127.025337	채식주의자용 구분되어 있음(인도요리)					우송빌딩 2층, 강남역 5번 출구 하차	평일점심:미니밀 세트-만원, 마하라자 세트-2만원	
466	false	타지 - 분당점	수도권	분당	경기도 성남시 분당구 정자동 155-2	031-715-3900			주문식	일부 채식	http://cafe.naver.com/ululul/77630	37.363664	127.106237	채식주의자용 구분되어 있음(인도요리)					타임브릿지 옆 월드비터 지하 1층	평일점심:미니밀 세트-만원, 마하라자 세트-2만원	
467	false	타지 - 영통점	수도권	영통	수원시 영통구 영통1동 1038-1	031-203-0045			주문식	일부 채식	http://cafe.naver.com/ululul/77630	37.253754	127.076897	채식주의자용 구분되어 있음(인도요리)					수원우편집중국 맞은편 편의점 건물 2층	평일점심:미니밀 세트-만원, 마하라자 세트-2만원	
469	false	발우공양2호점 콩	수도권	서울	서울 종로구 견지동 71 템플스테이정보센터 2층	02-736-2083	07:30~10:00,11:30~15:00,17:00~20:00		주문식	비건	http://cafe.naver.com/ululul/83233	37.573869	126.983247	아침-죽, 점심/저녁은 1식5찬 뷔페, 도시락		주변 유료 주차장 이용(주차비 비교적 비쌈)			조계사 바로 길건너편에 있습니다.	아침(죽)-5,000원, 점식/저녁 7,000원	
472	false	카페 선-식사 메뉴 없어짐	수도권	분당	경기도 성남시 분당구 수내3동 116-1	031-719-1239	AM 11:00 ~ PM 14:00	매주 월 휴무	카페	비건	http://cafe.naver.com/ululul/84212	37.364587	127.130149	차					분당선 수내역 1,3번 출구 롯데백화점 2층 마을버스 115번		
474	false	가로비	수도권	서울	서울시 강남구 역삼동 813-8번지	02-566-7545	12:00 ~ 15:00, 06:00 ~ 21:00		뷔페	비건	http://cafe.naver.com/ululul/84268	37.502423	127.026527	뷔페식					강남역 7번 출구, CGV 뒤편 건물 2층	평일점심:12~3시(15,000원)/저녁:6~9시&주말(17,000원)	
475	false	오뚝이 재활 클리닉 식당	수도권	의정부	경기도 의정부시 호원동 쌍용 스윗닷홈상가 3층	031-873-8288		토요일 휴무	뷔페	비건	http://cafe.naver.com/ululul/84489	37.723483	127.043498	뷔페식		주차 가능			지하철 1호선 회룡역 2번 출구 도보 5분	8,000원 (조합원 7,000원)	
477	false	동국대 상록원 식당	수도권	서울	서울시 장충동 동국대학교 상록원 VIP룸	02-2260-8977	11:30 ~ 14:00		뷔페	비건	http://blog.daum.net/buddhapan/6751416	37.557005	126.999708	뷔페식		동국대 유료 주차			상록원 3층 교직원식당 11:30~14:00	6,000~8,000원 선(매일 변동)	
479	false	빚은 - 가락시장역점	수도권	서울	서울 송파구 가락동 80	02-401-0101			빵집	대부분 채식	http://www.bizeun.co.kr	37.495026	127.120422	떡카페(우유, 치즈 등이 들어간 떡도 있으니 주의)							
480	false	빚은 - 강남영동프라자점	수도권	서울	서울 서초구 서초동 1310-5	02-532-5989			빵집	대부분 채식	http://www.bizeun.co.kr	37.499847	127.023346	떡카페(우유, 치즈 등이 들어간 떡도 있으니 주의)					영동프라자 1층		
481	false	빚은 - 강동경희대병원점	수도권	서울	서울시 강동구 상일동 149	02-481-3456			빵집	대부분 채식	http://www.bizeun.co.kr	37.553192	127.157394	떡카페(우유, 치즈 등이 들어간 떡도 있으니 주의)					강동 경희대병원 지하1층		
